 Car allowed wait time used(%),Car flexibility(param.),Request Flexibility (param.),CarWaitTime,carDis, Car delay allowance used(%)
4.9426238,1.1,2.2,868931,17580359,0.049426238
4.9236039,1.1,2.3,868764,17644880,0.049236039
4.8678194,1.1,2.4,866717,17805036,0.048678194
4.9283585,1.1,2.5,870923,17671665,0.049283585
4.769093,1.1,2.6,852413,17873692,0.04769093
4.8475975,1.1,2.7,869002,17926447,0.048475975
4.8024122,1.1,2.8,861560,17940151,0.048024122
4.8979209,1.1,2.9,872325,17810108,0.048979209
4.8552708,1.1,3,869321,17904686,0.048552708
11.9866881,1.2,1.1,2030614,16940576,0.119866881
11.6841719,1.2,1.2,2016202,17255840,0.116841719
11.6618194,1.2,1.3,2039417,17487983,0.116618194
11.5705416,1.2,1.4,2071657,17904581,0.115705416
11.3662953,1.2,1.5,2030178,17861387,0.113662953
11.2095613,1.2,1.6,2031773,18125357,0.112095613
11.3590809,1.2,1.7,2059054,18126942,0.113590809
11.1706023,1.2,1.8,2053026,18378830,0.111706023
11.167041,1.2,1.9,2061328,18459035,0.11167041
11.0327267,1.2,2,2051109,18591134,0.110327267
11.0592011,1.2,2.1,2070565,18722555,0.110592011
11.2276423,1.2,2.2,2121505,18895374,0.112276423
10.9860207,1.2,2.3,2081552,18947279,0.109860207
10.9316963,1.2,2.4,2059222,18837168,0.109316963
10.9601156,1.2,2.5,2080137,18979152,0.109601156
10.8538,1.2,2.6,2063384,19010706,0.108538
10.7582747,1.2,2.7,2054306,19095125,0.107582747
10.9706126,1.2,2.8,2081845,18976561,0.109706126
10.7357271,1.2,2.9,2053711,19129687,0.107357271
10.7566556,1.2,3,2062391,19173162,0.107566556
18.2374537,1.3,1.1,3247537,17806965,0.182374537
18.0624342,1.3,1.2,3218623,17819431,0.180624342
18.0423083,1.3,1.3,3289135,18230123,0.180423083
17.8904336,1.3,1.4,3300534,18448597,0.178904336
17.8755332,1.3,1.5,3327624,18615523,0.178755332
17.7164071,1.3,1.6,3345097,18881351,0.177164071
17.6947582,1.3,1.7,3351484,18940547,0.176947582
17.6151461,1.3,1.8,3333368,18923306,0.176151461
17.6490056,1.3,1.9,3363458,19057493,0.176490056
17.5038453,1.3,2,3356167,19173884,0.175038453
17.2854034,1.3,2.1,3316317,19185650,0.172854034
17.2436348,1.3,2.2,3360433,19487962,0.172436348
17.2354399,1.3,2.3,3344352,19403926,0.172354399
17.1453485,1.3,2.4,3336115,19457843,0.171453485
17.2134348,1.3,2.5,3358531,19511103,0.172134348
17.2562521,1.3,2.6,3377745,19574036,0.172562521
17.2048692,1.3,2.7,3373006,19604950,0.172048692
17.2063592,1.3,2.8,3382248,19656965,0.172063592
16.9905971,1.3,2.9,3327402,19583785,0.169905971
17.0412751,1.3,3,3338812,19592501,0.170412751
24.6299181,1.4,1.1,4459658,18106670,0.246299181
24.6391891,1.4,1.2,4545138,18446784,0.246391891
24.3921586,1.4,1.3,4560076,18694844,0.243921586
24.2589683,1.4,1.4,4579765,18878647,0.242589683
24.1512507,1.4,1.5,4592227,19014448,0.241512507
23.8741363,1.4,1.6,4583896,19200259,0.238741363
23.951566,1.4,1.7,4626387,19315593,0.23951566
23.809119,1.4,1.8,4610319,19363669,0.23809119
23.8411913,1.4,1.9,4664505,19564899,0.238411913
23.6525129,1.4,2,4618972,19528462,0.236525129
23.5597898,1.4,2.1,4648625,19731182,0.235597898
23.7121875,1.4,2.2,4705741,19845242,0.237121875
23.5042996,1.4,2.3,4683215,19924929,0.235042996
23.5677653,1.4,2.4,4707301,19973472,0.235677653
23.6708317,1.4,2.5,4715028,19919148,0.236708317
23.5130824,1.4,2.6,4703043,20001814,0.235130824
23.3259998,1.4,2.7,4665694,20002118,0.233259998
23.3261218,1.4,2.8,4659617,19975961,0.233261218
23.4242588,1.4,2.9,4689687,20020642,0.234242588
23.1879695,1.4,3,4666577,20124992,0.231879695
31.1241509,1.5,1.1,5774441,18552927,0.311241509
31.0101125,1.5,1.2,5824862,18783750,0.310101125
30.7842071,1.5,1.3,5851596,19008435,0.307842071
30.5409662,1.5,1.4,5865745,19206154,0.305409662
30.8219787,1.5,1.5,5976038,19388885,0.308219787
30.3933802,1.5,1.6,5931721,19516490,0.303933802
30.2174054,1.5,1.7,5955530,19708939,0.302174054
30.0520841,1.5,1.8,5948612,19794341,0.300520841
30.2373301,1.5,1.9,5988639,19805449,0.302373301
29.9100857,1.5,2,5959642,19925192,0.299100857
30.0133126,1.5,2.1,6013895,20037425,0.300133126
29.9383371,1.5,2.2,6030599,20143400,0.299383371
29.8265762,1.5,2.3,5974007,20029141,0.298265762
29.8884959,1.5,2.4,6007767,20100600,0.298884959
29.7663046,1.5,2.5,6004606,20172494,0.297663046
29.6877465,1.5,2.6,5975590,20128136,0.296877465
29.6250591,1.5,2.7,5960830,20120905,0.296250591
29.7778862,1.5,2.8,6050100,20317426,0.297778862
29.5064592,1.5,2.9,5969288,20230445,0.295064592
29.7996796,1.5,3,6013418,20179472,0.297996796
5.505855,1.1,1.1,985583,17900635,0.05505855
5.3956525,1.1,1.2,996021,18459695,0.053956525
5.2677743,1.1,1.3,988854,18771761,0.052677743
5.1522652,1.1,1.4,986514,19147190,0.051522652
5.0213618,1.1,1.5,972300,19363273,0.050213618
4.9517153,1.1,1.6,975463,19699497,0.049517153
4.8702501,1.1,1.7,966878,19852738,0.048702501
4.8563832,1.1,1.8,972778,20030915,0.048563832
4.7743975,1.1,1.9,961989,20148909,0.047743975
4.7909701,1.1,2,972554,20299730,0.047909701
4.8083115,1.1,2.1,975920,20296522,0.048083115
4.7917412,1.1,2.2,987088,20599777,0.047917412
4.7552606,1.1,2.3,988459,20786642,0.047552606
4.7126282,1.1,2.4,981501,20827041,0.047126282
4.6929041,1.1,2.5,981426,20912978,0.046929041
4.6779229,1.1,2.6,980658,20963535,0.046779229
4.6068355,1.1,2.7,967353,20998210,0.046068355
4.726851,1.1,2.8,994629,21042106,0.04726851
4.6492297,1.1,2.9,976670,21007136,0.046492297
4.6265905,1.1,3,984377,21276510,0.046265905
11.5190914,1.2,1.1,2254118,19568540,0.115190914
11.4626282,1.2,1.2,2301972,20082410,0.114626282
11.2210341,1.2,1.3,2281304,20330604,0.112210341
11.0762146,1.2,1.4,2280215,20586591,0.110762146
11.0253415,1.2,1.5,2307657,20930481,0.110253415
10.8640732,1.2,1.6,2282351,21008244,0.108640732
10.8740134,1.2,1.7,2303031,21179218,0.108740134
10.769346,1.2,1.8,2314116,21487990,0.10769346
10.7315544,1.2,1.9,2312643,21549935,0.107315544
10.7584311,1.2,2,2321852,21581697,0.107584311
10.7005297,1.2,2.1,2324362,21721934,0.107005297
10.6329593,1.2,2.2,2325586,21871484,0.106329593
10.5681763,1.2,2.3,2332705,22072919,0.105681763
10.5410419,1.2,2.4,2306034,21876718,0.105410419
10.6551658,1.2,2.5,2347336,22030028,0.106551658
10.5451636,1.2,2.6,2340521,22195208,0.105451636
10.5654196,1.2,2.7,2344175,22187240,0.105654196
10.5377836,1.2,2.8,2345269,22255809,0.105377836
10.4587357,1.2,2.9,2345112,22422519,0.104587357
10.5641841,1.2,3,2342995,22178665,0.105641841
17.626518,1.3,1.1,3612395,20494093,0.17626518
17.5574518,1.3,1.2,3669673,20900943,0.175574518
17.3227918,1.3,1.3,3675287,21216482,0.173227918
17.3343077,1.3,1.4,3698840,21338262,0.173343077
16.9763672,1.3,1.5,3666083,21595215,0.169763672
17.0321565,1.3,1.6,3721797,21851590,0.170321565
16.9907692,1.3,1.7,3729980,21952979,0.169907692
16.9836047,1.3,1.8,3755021,22109682,0.169836047
16.8795752,1.3,1.9,3743762,22179243,0.168795752
16.9236051,1.3,2,3780873,22340825,0.169236051
16.7805937,1.3,2.1,3754975,22376890,0.167805937
16.7440026,1.3,2.2,3780085,22575755,0.167440026
16.8370768,1.3,2.3,3804585,22596470,0.168370768
16.5329698,1.3,2.4,3766750,22783263,0.165329698
16.6930211,1.3,2.5,3787442,22688775,0.166930211
16.7584722,1.3,2.6,3802770,22691627,0.167584722
16.4280487,1.3,2.7,3736434,22744235,0.164280487
16.5209314,1.3,2.8,3749525,22695603,0.165209314
16.4995961,1.3,2.9,3758032,22776509,0.164995961
16.5797201,1.3,3,3793559,22880718,0.165797201
23.687411,1.4,1.1,5018341,21185688,0.23687411
23.7429401,1.4,1.2,5095607,21461567,0.237429401
23.5044737,1.4,1.3,5116298,21767337,0.235044737
23.0961377,1.4,1.4,5080808,21998518,0.230961377
23.1295458,1.4,1.5,5153752,22282115,0.231295458
23.1384563,1.4,1.6,5189505,22428052,0.231384563
22.9728131,1.4,1.7,5176135,22531568,0.229728131
22.840953,1.4,1.8,5169359,22631976,0.22840953
22.8536971,1.4,1.9,5201099,22758239,0.228536971
22.7025131,1.4,2,5202250,22914864,0.227025131
22.8719697,1.4,2.1,5267991,23032520,0.228719697
22.7939777,1.4,2.2,5271098,23124959,0.227939777
22.598291,1.4,2.3,5214957,23076776,0.22598291
22.4710711,1.4,2.4,5228656,23268388,0.224710711
22.554142,1.4,2.5,5219300,23141204,0.22554142
22.828871,1.4,2.6,5284609,23148797,0.22828871
22.5318094,1.4,2.7,5253653,23316605,0.225318094
22.7162832,1.4,2.8,5283586,23259025,0.227162832
22.6378498,1.4,2.9,5270491,23281765,0.226378498
22.7712186,1.4,3,5324030,23380523,0.227712186
29.95141,1.5,1.1,6437547,21493302,0.2995141
29.5897075,1.5,1.2,6494797,21949514,0.295897075
29.733833,1.5,1.3,6563837,22075314,0.29733833
29.5313701,1.5,1.4,6605972,22369338,0.295313701
29.0288526,1.5,1.5,6547685,22555783,0.290288526
29.4039163,1.5,1.6,6708213,22814012,0.294039163
29.1959983,1.5,1.7,6706644,22971107,0.291959983
28.8338837,1.5,1.8,6671268,23136904,0.288338837
29.0468996,1.5,1.9,6687705,23023817,0.290468996
28.9784846,1.5,2,6702181,23128128,0.289784846
28.9807331,1.5,2.1,6699279,23116320,0.289807331
28.786073,1.5,2.2,6725469,23363621,0.28786073
28.8513623,1.5,2.3,6759442,23428502,0.288513623
28.7460107,1.5,2.4,6730952,23415256,0.287460107
28.7518248,1.5,2.5,6728360,23401506,0.287518248
28.7397678,1.5,2.6,6767260,23546676,0.287397678
28.7938144,1.5,2.7,6765018,23494692,0.287938144
28.7916262,1.5,2.8,6793899,23596788,0.287916262
28.7553998,1.5,2.9,6778626,23573402,0.287553998
28.8311223,1.5,3,6764780,23463464,0.288311223
5.2574346,1.1,1.1,755231,14365010,0.052574346
5.0074061,1.1,1.2,747150,14920899,0.050074061
4.8782101,1.1,1.3,746564,15304056,0.048782101
4.6468814,1.1,1.4,727317,15651723,0.046468814
4.5749401,1.1,1.5,730416,15965586,0.045749401
4.5491148,1.1,1.6,735087,16158902,0.045491148
4.4825473,1.1,1.7,729129,16265952,0.044825473
4.4492856,1.1,1.8,737873,16584078,0.044492856
4.3912652,1.1,1.9,734296,16721741,0.043912652
4.3731647,1.1,2,730066,16694226,0.043731647
4.2825257,1.1,2.1,725168,16933185,0.042825257
4.259178,1.1,2.2,727091,17071158,0.04259178
4.2436411,1.1,2.3,726106,17110448,0.042436411
4.153242,1.1,2.4,716937,17262105,0.04153242
4.1909771,1.1,2.5,723358,17259889,0.041909771
4.1877712,1.1,2.6,726849,17356464,0.041877712
4.1522518,1.1,2.7,721836,17384206,0.041522518
4.184198,1.1,2.8,727048,17376042,0.04184198
4.1449132,1.1,2.9,726746,17533443,0.041449132
4.0981697,1.1,3,716105,17473776,0.040981697
10.9713704,1.2,1.1,1784952,16269180,0.109713704
10.6862243,1.2,1.2,1788744,16738784,0.106862243
10.477132,1.2,1.3,1777460,16965139,0.10477132
10.3064038,1.2,1.4,1791338,17380825,0.103064038
10.2417686,1.2,1.5,1786146,17439820,0.102417686
10.0924944,1.2,1.6,1788455,17720644,0.100924944
10.0824567,1.2,1.7,1798714,17840037,0.100824567
9.9418313,1.2,1.8,1795346,18058504,0.099418313
9.797381,1.2,1.9,1781288,18181267,0.09797381
9.7667302,1.2,2,1783511,18261086,0.097667302
9.9205383,1.2,2.1,1822076,18366705,0.099205383
9.762855,1.2,2.2,1806222,18500961,0.09762855
9.6719643,1.2,2.3,1798878,18598890,0.096719643
9.5987845,1.2,2.4,1788159,18629015,0.095987845
9.6677674,1.2,2.5,1810515,18727333,0.096677674
9.7037379,1.2,2.6,1814435,18698310,0.097037379
9.5497329,1.2,2.7,1791549,18760200,0.095497329
9.5908906,1.2,2.8,1809371,18865516,0.095908906
9.5872129,1.2,2.9,1800067,18775707,0.095872129
9.5381359,1.2,3,1793439,18802825,0.095381359
16.9747776,1.3,1.1,2921062,17208249,0.169747776
16.3603847,1.3,1.2,2889152,17659438,0.163603847
16.1326844,1.3,1.3,2897897,17962894,0.161326844
16.1125289,1.3,1.4,2938497,18237342,0.161125289
15.9315648,1.3,1.5,2958208,18568220,0.159315648
15.900301,1.3,1.6,2953880,18577510,0.15900301
15.7636973,1.3,1.7,2962823,18795229,0.157636973
15.8484884,1.3,1.8,3001517,18938822,0.158484884
15.7665415,1.3,1.9,2991469,18973527,0.157665415
15.4894275,1.3,2,2959259,19105025,0.154894275
15.5473818,1.3,2.1,2990674,19235869,0.155473818
15.4402022,1.3,2.2,2994483,19394066,0.154402022
15.4120917,1.3,2.3,3001329,19473859,0.154120917
15.4889846,1.3,2.4,3019657,19495513,0.154889846
15.2724451,1.3,2.5,2975961,19485819,0.152724451
15.3385399,1.3,2.6,2990058,19493759,0.153385399
15.4289855,1.3,2.7,3005141,19477243,0.154289855
15.2364369,1.3,2.8,2975356,19527899,0.152364369
15.2949418,1.3,2.9,2998133,19602121,0.152949418
15.1479968,1.3,3,2978324,19661504,0.151479968
22.6055925,1.4,1.1,4043928,17889060,0.226055925
21.9690041,1.4,1.2,4033445,18359708,0.219690041
21.8699585,1.4,1.3,4075418,18634777,0.218699585
21.9486274,1.4,1.4,4144139,18881085,0.219486274
21.7203629,1.4,1.5,4133609,19031031,0.217203629
21.5113897,1.4,1.6,4142569,19257561,0.215113897
21.522262,1.4,1.7,4180903,19425946,0.21522262
21.3153141,1.4,1.8,4162394,19527716,0.213153141
21.1272367,1.4,1.9,4144271,19615774,0.211272367
21.096955,1.4,2,4168560,19759060,0.21096955
21.2302099,1.4,2.1,4188727,19730031,0.212302099
21.2221918,1.4,2.2,4234559,19953448,0.212221918
21.3766575,1.4,2.3,4278656,20015552,0.213766575
21.0869068,1.4,2.4,4220758,20016013,0.210869068
20.8984201,1.4,2.5,4201540,20104582,0.208984201
20.9303048,1.4,2.6,4189000,20014042,0.209303048
20.9570491,1.4,2.7,4215720,20116000,0.209570491
20.7719607,1.4,2.8,4177427,20110894,0.207719607
20.9383847,1.4,2.9,4236299,20232215,0.209383847
20.8661624,1.4,3,4181715,20040652,0.208661624
27.9979588,1.5,1.1,5166577,18453406,0.279979588
27.5745604,1.5,1.2,5193602,18834759,0.275745604
27.5346788,1.5,1.3,5228534,18988905,0.275346788
27.3662386,1.5,1.4,5301304,19371694,0.273662386
27.2240747,1.5,1.5,5327777,19570094,0.272240747
27.2444868,1.5,1.6,5348736,19632361,0.272444868
26.9429747,1.5,1.7,5342426,19828642,0.269429747
26.8172924,1.5,1.8,5367244,20014116,0.268172924
27.0423251,1.5,1.9,5411242,20010269,0.270423251
26.9463618,1.5,2,5378164,19958776,0.269463618
26.6504175,1.5,2.1,5385995,20209796,0.266504175
26.7190663,1.5,2.2,5420509,20287045,0.267190663
26.744274,1.5,2.3,5438684,20335882,0.26744274
26.6916099,1.5,2.4,5432163,20351575,0.266916099
26.1589744,1.5,2.5,5337440,20403858,0.261589744
26.6906299,1.5,2.6,5436450,20368384,0.266906299
26.5102904,1.5,2.7,5424823,20463084,0.265102904
26.4034402,1.5,2.8,5409366,20487353,0.264034402
26.688071,1.5,2.9,5476678,20521071,0.26688071
26.4097327,1.5,3,5419799,20521976,0.264097327
5.3953249,1.1,1.1,682628,12652213,0.053953249
5.1833067,1.1,1.2,685396,13223142,0.051833067
5.0125207,1.1,1.3,674871,13463705,0.050125207
4.9058716,1.1,1.4,681116,13883690,0.049058716
4.8899465,1.1,1.5,690751,14125942,0.048899465
4.7208798,1.1,1.6,683284,14473658,0.047208798
4.6261504,1.1,1.7,674227,14574256,0.046261504
4.5446566,1.1,1.8,673864,14827611,0.045446566
4.6794992,1.1,1.9,696342,14880695,0.046794992
4.545346,1.1,2,675908,14870331,0.04545346
4.5189118,1.1,2.1,687780,15220036,0.045189118
4.4706497,1.1,2.2,682281,15261339,0.044706497
4.4715209,1.1,2.3,683965,15296026,0.044715209
4.3677307,1.1,2.4,675464,15464873,0.043677307
4.4512201,1.1,2.5,683868,15363608,0.044512201
4.3667448,1.1,2.6,677033,15504295,0.043667448
4.2549007,1.1,2.7,657979,15464027,0.042549007
4.3327056,1.1,2.8,677167,15629195,0.043327056
4.3167027,1.1,2.9,675169,15640850,0.043167027
4.3142045,1.1,3,675185,15650278,0.043142045
11.3391392,1.2,1.1,1646625,14521605,0.113391392
11.1609472,1.2,1.2,1651678,14798726,0.111609472
10.8610613,1.2,1.3,1641354,15112280,0.108610613
10.8794791,1.2,1.4,1681222,15453148,0.108794791
10.576349,1.2,1.5,1647326,15575564,0.10576349
10.628014,1.2,1.6,1681113,15817753,0.10628014
10.4288552,1.2,1.7,1670846,16021375,0.104288552
10.3206675,1.2,1.8,1670486,16185833,0.103206675
10.4156734,1.2,1.9,1688477,16210925,0.104156734
10.2610822,1.2,2,1684752,16418853,0.102610822
10.2580125,1.2,2.1,1685759,16433583,0.102580125
10.2630263,1.2,2.2,1706149,16624229,0.102630263
10.1145074,1.2,2.3,1686064,16669759,0.101145074
10.0729582,1.2,2.4,1671384,16592782,0.100729582
10.2453127,1.2,2.5,1705391,16645573,0.102453127
10.0643623,1.2,2.6,1694243,16834082,0.100643623
9.9185231,1.2,2.7,1668087,16817897,0.099185231
9.9745904,1.2,2.8,1683183,16874708,0.099745904
9.9668054,1.2,2.9,1675715,16812960,0.099668054
9.9704732,1.2,3,1689595,16945986,0.099704732
17.4565013,1.3,1.1,2698618,15459100,0.174565013
17.2570551,1.3,1.2,2702674,15661270,0.172570551
16.9339063,1.3,1.3,2704661,15971867,0.169339063
16.9661609,1.3,1.4,2755624,16241883,0.169661609
16.6601994,1.3,1.5,2722489,16341275,0.166601994
16.6077678,1.3,1.6,2781363,16747362,0.166077678
16.4628828,1.3,1.7,2785071,16917274,0.164628828
16.4425366,1.3,1.8,2796690,17008872,0.164425366
16.3542672,1.3,1.9,2787428,17044041,0.163542672
16.3635062,1.3,2,2801689,17121569,0.163635062
16.2952715,1.3,2.1,2808148,17232901,0.162952715
16.0123378,1.3,2.2,2792259,17438172,0.160123378
15.9591995,1.3,2.3,2787598,17467029,0.159591995
16.2301262,1.3,2.4,2840492,17501355,0.162301262
16.0182042,1.3,2.5,2815386,17576165,0.160182042
15.9262061,1.3,2.6,2794024,17543563,0.159262061
15.8965059,1.3,2.7,2790964,17557091,0.158965059
16.1193322,1.3,2.8,2828598,17547861,0.161193322
15.9067823,1.3,2.9,2811020,17671833,0.159067823
15.9685892,1.3,3,2835776,17758463,0.159685892
23.6388016,1.4,1.1,3760162,15906737,0.236388016
23.2049476,1.4,1.2,3800045,16376012,0.232049476
22.9963496,1.4,1.3,3826249,16638506,0.229963496
23.0169151,1.4,1.4,3876510,16842005,0.230169151
22.818167,1.4,1.5,3854764,16893399,0.22818167
22.7294776,1.4,1.6,3916792,17232213,0.227294776
22.452162,1.4,1.7,3897187,17357736,0.22452162
22.2384685,1.4,1.8,3889763,17491146,0.222384685
22.1121459,1.4,1.9,3884842,17568815,0.221121459
22.1053401,1.4,2,3920772,17736764,0.221053401
22.2521061,1.4,2.1,3951029,17755753,0.222521061
22.293039,1.4,2.2,3975735,17833975,0.22293039
21.9590319,1.4,2.3,3931533,17903945,0.219590319
22.015264,1.4,2.4,3960013,17987579,0.22015264
21.7562521,1.4,2.5,3908673,17965746,0.217562521
21.8864916,1.4,2.6,3945199,18025726,0.218864916
21.9996558,1.4,2.7,3965852,18026882,0.219996558
21.8000181,1.4,2.8,3925388,18006352,0.218000181
21.6213555,1.4,2.9,3906793,18069140,0.216213555
21.783568,1.4,3,3947059,18119433,0.21783568
29.5919485,1.5,1.1,4823619,16300444,0.295919485
29.2276789,1.5,1.2,4899005,16761526,0.292276789
28.9862219,1.5,1.3,4921597,16979091,0.289862219
28.9487427,1.5,1.4,4986744,17226116,0.289487427
28.5962853,1.5,1.5,4971570,17385370,0.285962853
28.6958262,1.5,1.6,5043812,17576814,0.286958262
28.4818439,1.5,1.7,5046811,17719397,0.284818439
28.3135693,1.5,1.8,5065782,17891711,0.283135693
28.4423467,1.5,1.9,5081089,17864521,0.284423467
28.1074514,1.5,2,5057634,17993926,0.281074514
28.3008238,1.5,2.1,5102814,18030620,0.283008238
28.1905112,1.5,2.2,5092034,18062936,0.281905112
28.0156453,1.5,2.3,5118104,18268735,0.280156453
28.196831,1.5,2.4,5108937,18118834,0.28196831
28.2001227,1.5,2.5,5132600,18200630,0.282001227
27.6086965,1.5,2.6,5048619,18286336,0.276086965
27.5526893,1.5,2.7,5064961,18382819,0.275526893
27.8254981,1.5,2.8,5096090,18314461,0.278254981
27.7472749,1.5,2.9,5090103,18344515,0.277472749
27.6634075,1.5,3,5079756,18362727,0.276634075
5.5128502,1.1,1.1,610218,11069011,0.055128502
5.4444108,1.1,1.2,631042,11590639,0.054444108
5.1972994,1.1,1.3,621797,11963848,0.051972994
5.0706937,1.1,1.4,617579,12179379,0.050706937
5.0612797,1.1,1.5,625457,12357685,0.050612797
4.8697398,1.1,1.6,616259,12654865,0.048697398
4.7680316,1.1,1.7,611715,12829508,0.047680316
4.7886681,1.1,1.8,614245,12827053,0.047886681
4.7531781,1.1,1.9,618648,13015460,0.047531781
4.6758856,1.1,2,611959,13087553,0.046758856
4.6333777,1.1,2.1,614507,13262614,0.046333777
4.635517,1.1,2.2,616503,13299552,0.04635517
4.6617876,1.1,2.3,624973,13406295,0.046617876
4.5816558,1.1,2.4,615763,13439748,0.045816558
4.5940433,1.1,2.5,624233,13587878,0.045940433
4.6146025,1.1,2.6,626264,13571353,0.046146025
4.549212,1.1,2.7,619507,13617897,0.04549212
4.5439157,1.1,2.8,616588,13569530,0.045439157
4.4851744,1.1,2.9,612236,13650216,0.044851744
4.5319228,1.1,3,619294,13665149,0.045319228
11.8613718,1.2,1.1,1491268,12572475,0.118613718
11.6501892,1.2,1.2,1500714,12881456,0.116501892
11.4161962,1.2,1.3,1512409,13247924,0.114161962
11.297713,1.2,1.4,1515260,13412095,0.11297713
11.2087999,1.2,1.5,1516848,13532653,0.112087999
11.098628,1.2,1.6,1538618,13863137,0.11098628
10.9446003,1.2,1.7,1537286,14046068,0.109446003
10.8909095,1.2,1.8,1545593,14191588,0.108909095
10.8636371,1.2,1.9,1554046,14305025,0.108636371
10.8110346,1.2,2,1559915,14428915,0.108110346
10.5981899,1.2,2.1,1528952,14426539,0.105981899
10.8424945,1.2,2.2,1575132,14527395,0.108424945
10.8439987,1.2,2.3,1585043,14616776,0.108439987
10.6380068,1.2,2.4,1559652,14661130,0.106380068
10.5545912,1.2,2.5,1537474,14566874,0.105545912
10.4584469,1.2,2.6,1534862,14675812,0.104584469
10.5265738,1.2,2.7,1554476,14767160,0.105265738
10.5752771,1.2,2.8,1560931,14760190,0.105752771
10.4397281,1.2,2.9,1549613,14843423,0.104397281
10.4910699,1.2,3,1558764,14858008,0.104910699
18.4032243,1.3,1.1,2469292,13417714,0.184032243
18.1110713,1.3,1.2,2507829,13846939,0.181110713
17.8124356,1.3,1.3,2491399,13986852,0.178124356
17.6745388,1.3,1.4,2521826,14268129,0.176745388
17.4664767,1.3,1.5,2517972,14416027,0.174664767
17.416478,1.3,1.6,2533655,14547459,0.17416478
17.1941823,1.3,1.7,2551541,14839560,0.171941823
16.9865882,1.3,1.8,2521322,14843016,0.169865882
17.0917117,1.3,1.9,2543835,14883442,0.170917117
17.0830013,1.3,2,2556486,14965087,0.170830013
16.9705386,1.3,2.1,2569709,15142177,0.169705386
17.0330163,1.3,2.2,2599744,15262969,0.170330163
16.7690342,1.3,2.3,2558362,15256466,0.167690342
16.7315,1.3,2.4,2570630,15364014,0.167315
16.8074107,1.3,2.5,2577743,15336943,0.168074107
16.7766903,1.3,2.6,2575915,15354131,0.167766903
16.6627304,1.3,2.7,2555412,15336094,0.166627304
16.672776,1.3,2.8,2564850,15383461,0.16672776
16.8879077,1.3,2.9,2613502,15475582,0.168879077
16.7986134,1.3,3,2578439,15349118,0.167986134
24.8094576,1.4,1.1,3442897,13877357,0.248094576
24.3860667,1.4,1.2,3478510,14264334,0.243860667
24.2363409,1.4,1.3,3536761,14592801,0.242363409
23.8683748,1.4,1.4,3511395,14711496,0.238683748
23.5017883,1.4,1.5,3477385,14796257,0.235017883
23.7878468,1.4,1.6,3584652,15069258,0.237878468
23.5971016,1.4,1.7,3538909,14997219,0.235971016
23.5746358,1.4,1.8,3622537,15366248,0.235746358
23.6635515,1.4,1.9,3615351,15278142,0.236635515
23.110969,1.4,2,3531788,15281869,0.23110969
23.4738654,1.4,2.1,3624785,15441790,0.234738654
23.3545821,1.4,2.2,3652460,15639158,0.233545821
23.1567059,1.4,2.3,3623082,15645930,0.231567059
23.1653096,1.4,2.4,3640866,15716889,0.231653096
23.1974802,1.4,2.5,3647672,15724432,0.231974802
22.6287585,1.4,2.6,3602275,15919013,0.226287585
22.969864,1.4,2.7,3649005,15886054,0.22969864
23.1364086,1.4,2.8,3687978,15940149,0.231364086
23.1733542,1.4,2.9,3664044,15811453,0.231733542
23.0611236,1.4,3,3630173,15741527,0.230611236
31.0277817,1.5,1.1,4438060,14303504,0.310277817
30.9229276,1.5,1.2,4535878,14668333,0.309229276
30.7996401,1.5,1.3,4608706,14963506,0.307996401
30.4242358,1.5,1.4,4597301,15110654,0.304242358
30.1285341,1.5,1.5,4628368,15362075,0.301285341
30.4661182,1.5,1.6,4704606,15442092,0.304661182
29.9323998,1.5,1.7,4647302,15525992,0.299323998
30.1010702,1.5,1.8,4692743,15589954,0.301010702
29.8285841,1.5,1.9,4709659,15789080,0.298285841
29.905991,1.5,2,4723072,15793063,0.29905991
30.0111882,1.5,2.1,4738456,15788965,0.300111882
29.6087184,1.5,2.2,4720001,15941254,0.296087184
29.6962382,1.5,2.3,4735894,15947791,0.296962382
29.7645388,1.5,2.4,4736868,15914468,0.297645388
29.3887917,1.5,2.5,4697883,15985288,0.293887917
29.2735016,1.5,2.6,4713717,16102334,0.292735016
29.4049335,1.5,2.7,4731684,16091463,0.294049335
29.1838807,1.5,2.8,4719792,16172599,0.291838807
29.2880516,1.5,2.9,4709309,16079284,0.292880516
29.5269145,1.5,3,4760713,16123300,0.295269145
5.3854559,1.1,1.1,659441,12244850,0.053854559
5.314999,1.1,1.2,672439,12651724,0.05314999
5.2337232,1.1,1.3,676447,12924776,0.052337232
5.0859839,1.1,1.4,666800,13110541,0.050859839
4.9500693,1.1,1.5,659001,13312965,0.049500693
4.884102,1.1,1.6,666314,13642508,0.04884102
4.796838,1.1,1.7,655630,13667962,0.04796838
4.8288451,1.1,1.8,661688,13702821,0.048288451
4.8558094,1.1,1.9,675601,13913252,0.048558094
4.7604234,1.1,2,668249,14037596,0.047604234
4.7200875,1.1,2.1,663689,14060947,0.047200875
4.7425786,1.1,2.2,676980,14274513,0.047425786
4.6307683,1.1,2.3,662794,14312830,0.046307683
4.652743,1.1,2.4,669814,14396110,0.04652743
4.6611316,1.1,2.5,674540,14471593,0.046611316
4.6072255,1.1,2.6,665683,14448674,0.046072255
4.6451825,1.1,2.7,671864,14463673,0.046451825
4.5524223,1.1,2.8,659737,14491999,0.045524223
