day,reqWaitTime,reqDis,CarWaitTime,carDis,Rides,NumCar,NumReq,C:R ratio,carFlex,ReqFlex,NumFeasible,totalCPUtime,tranferTimes
16,617385,14469437,4659617,19975961,33129,22086,11043,2,1.4,2.8,10023,336.75521415785806,887
16,585963,14531867,4689687,20020642,33129,22086,11043,2,1.4,2.9,10030,330.844302842399,884
16,604918,14535872,4666577,20124992,33129,22086,11043,2,1.4,3.0,10066,322.160494112215,943
16,8574,14162442,5774441,18552927,33129,22086,11043,2,1.5,1.1,9712,483.0263166843797,315
16,46504,14310205,5824862,18783750,33129,22086,11043,2,1.5,1.2,9759,475.46711681634406,400
16,83127,14424037,5851596,19008435,33129,22086,11043,2,1.5,1.3,9827,455.6599108937662,449
16,135896,14541875,5865745,19206154,33129,22086,11043,2,1.5,1.4,9874,463.4919180312645,528
16,195392,14661017,5976038,19388885,33129,22086,11043,2,1.5,1.5,9956,436.47738088129336,605
16,232153,14685364,5931721,19516490,33129,22086,11043,2,1.5,1.6,9999,439.1149055589558,632
16,256829,14760789,5955530,19708939,33129,22086,11043,2,1.5,1.7,10037,427.22401005289066,668
16,294486,14739511,5948612,19794341,33129,22086,11043,2,1.5,1.8,10029,430.9480749622817,734
16,340300,14778731,5988639,19805449,33129,22086,11043,2,1.5,1.9,10074,428.3501071157443,720
16,377868,14742035,5959642,19925192,33129,22086,11043,2,1.5,2.0,10049,424.0302580596581,734
16,382192,14773253,6013895,20037425,33129,22086,11043,2,1.5,2.1,10099,418.6228672270954,819
16,472194,14834911,6030599,20143400,33129,22086,11043,2,1.5,2.2,10165,411.26863972825595,898
16,453815,14817682,5974007,20029141,33129,22086,11043,2,1.5,2.3,10157,420.24652041963054,830
16,476117,14844667,6007767,20100600,33129,22086,11043,2,1.5,2.4,10191,422.4292961664978,872
16,549169,14844007,6004606,20172494,33129,22086,11043,2,1.5,2.5,10191,409.7461976921404,935
16,499938,14848130,5975590,20128136,33129,22086,11043,2,1.5,2.6,10209,412.4361879593598,880
16,510827,14814162,5960830,20120905,33129,22086,11043,2,1.5,2.7,10183,400.85066402838856,857
16,577549,14855944,6050100,20317426,33129,22086,11043,2,1.5,2.8,10206,405.6233920592822,924
16,577933,14814374,5969288,20230445,33129,22086,11043,2,1.5,2.9,10196,406.3289402684859,925
16,556678,14797949,6013418,20179472,33129,22086,11043,2,1.5,3.0,10195,411.0317725665809,904
17,30235,12007247,985583,17900635,40291,26861,13430,2,1.1,1.1,9300,263.86882495942336,219
17,112514,12430666,996021,18459695,40291,26861,13430,2,1.1,1.2,9490,238.19201035820151,342
17,208042,12739020,988854,18771761,40291,26861,13430,2,1.1,1.3,9669,215.05029568358805,398
17,306478,13002893,986514,19147190,40291,26861,13430,2,1.1,1.4,9900,208.52548099480555,470
17,418366,13086502,972300,19363273,40291,26861,13430,2,1.1,1.5,9927,205.070595723304,516
17,510741,13273525,975463,19699497,40291,26861,13430,2,1.1,1.6,10090,193.95963153951016,588
17,604104,13287033,966878,19852738,40291,26861,13430,2,1.1,1.7,10095,194.707929202963,614
17,675824,13357052,972778,20030915,40291,26861,13430,2,1.1,1.8,10188,187.67824409591776,658
17,779946,13474213,961989,20148909,40291,26861,13430,2,1.1,1.9,10290,183.53170680218318,737
17,788930,13460555,972554,20299730,40291,26861,13430,2,1.1,2.0,10364,182.53555257857442,724
17,911076,13375151,975920,20296522,40291,26861,13430,2,1.1,2.1,10327,178.236443061327,790
17,1013158,13544349,987088,20599777,40291,26861,13430,2,1.1,2.2,10518,171.81833294513126,883
17,1080096,13495655,988459,20786642,40291,26861,13430,2,1.1,2.3,10510,168.11475959407835,935
17,1175168,13483668,981501,20827041,40291,26861,13430,2,1.1,2.4,10513,167.40719161447123,967
17,1211532,13601915,981426,20912978,40291,26861,13430,2,1.1,2.5,10556,163.71791930307882,992
17,1286286,13630530,980658,20963535,40291,26861,13430,2,1.1,2.6,10638,162.07009110122453,1056
17,1289978,13562466,967353,20998210,40291,26861,13430,2,1.1,2.7,10607,162.41892014156474,1085
17,1328670,13615913,994629,21042106,40291,26861,13430,2,1.1,2.8,10617,158.1559977493016,1047
17,1388397,13659465,976670,21007136,40291,26861,13430,2,1.1,2.9,10658,158.9398736555304,1048
17,1449166,13686917,984377,21276510,40291,26861,13430,2,1.1,3.0,10675,155.76225993576008,1101
17,20455,13877426,2254118,19568540,40291,26861,13430,2,1.2,1.1,10526,280.07714618257523,283
17,88633,14233559,2301972,20082410,40291,26861,13430,2,1.2,1.2,10722,271.54625133035734,384
17,146819,14445824,2281304,20330604,40291,26861,13430,2,1.2,1.3,10828,261.57241050077573,433
17,246005,14595158,2280215,20586591,40291,26861,13430,2,1.2,1.4,10885,253.68807892773475,529
17,327166,14770930,2307657,20930481,40291,26861,13430,2,1.2,1.5,11066,246.507992464798,601
17,413078,14805704,2282351,21008244,40291,26861,13430,2,1.2,1.6,11078,241.10691822688386,662
17,461818,14898903,2303031,21179218,40291,26861,13430,2,1.2,1.7,11142,239.86926959125412,703
17,557040,14947011,2314116,21487990,40291,26861,13430,2,1.2,1.8,11174,231.25756210910913,753
17,584672,15030937,2312643,21549935,40291,26861,13430,2,1.2,1.9,11293,229.1123529360193,771
17,660730,15088559,2321852,21581697,40291,26861,13430,2,1.2,2.0,11329,228.17335025900684,844
17,702788,15075476,2324362,21721934,40291,26861,13430,2,1.2,2.1,11356,226.12842769071722,885
17,816491,15109691,2325586,21871484,40291,26861,13430,2,1.2,2.2,11440,221.85572564478207,972
17,830926,15183242,2332705,22072919,40291,26861,13430,2,1.2,2.3,11476,216.92304597791735,1005
17,869205,15102117,2306034,21876718,40291,26861,13430,2,1.2,2.4,11498,218.4521793054373,1000
17,913603,15142130,2347336,22030028,40291,26861,13430,2,1.2,2.5,11515,215.66031863363605,1057
17,949199,15116085,2340521,22195208,40291,26861,13430,2,1.2,2.6,11511,215.2397684963289,1088
17,1017722,15151509,2344175,22187240,40291,26861,13430,2,1.2,2.7,11558,213.3373597212194,1123
17,1045519,15240143,2345269,22255809,40291,26861,13430,2,1.2,2.8,11570,211.0838528724271,1134
17,1077527,15145927,2345112,22422519,40291,26861,13430,2,1.2,2.9,11585,209.73380638875824,1145
17,1083580,15063124,2342995,22178665,40291,26861,13430,2,1.2,3.0,11533,213.61365667577775,1127
17,16349,14910547,3612395,20494093,40291,26861,13430,2,1.3,1.1,11178,348.947374651274,320
17,65607,15257434,3669673,20900943,40291,26861,13430,2,1.3,1.2,11372,334.29715743636916,422
17,131769,15432375,3675287,21216482,40291,26861,13430,2,1.3,1.3,11432,325.21913674724055,529
17,208417,15528111,3698840,21338262,40291,26861,13430,2,1.3,1.4,11515,351.255225064735,565
17,269522,15638888,3666083,21595215,40291,26861,13430,2,1.3,1.5,11572,418.315090597549,656
17,363237,15784247,3721797,21851590,40291,26861,13430,2,1.3,1.6,11681,418.3035638553489,740
17,405689,15717041,3729980,21952979,40291,26861,13430,2,1.3,1.7,11641,451.29552711965295,761
17,461654,15789583,3755021,22109682,40291,26861,13430,2,1.3,1.8,11712,480.64960448303736,826
17,517932,15804715,3743762,22179243,40291,26861,13430,2,1.3,1.9,11752,449.8018424309744,850
17,585528,15921549,3780873,22340825,40291,26861,13430,2,1.3,2.0,11849,394.8855676241323,912
17,619881,15878226,3754975,22376890,40291,26861,13430,2,1.3,2.1,11843,412.8303893319129,941
17,670719,15954161,3780085,22575755,40291,26861,13430,2,1.3,2.2,11945,438.65904344497426,1006
17,725451,16018019,3804585,22596470,40291,26861,13430,2,1.3,2.3,11975,414.92825291787085,1042
17,770639,15965772,3766750,22783263,40291,26861,13430,2,1.3,2.4,11993,382.40323484065857,1120
17,785663,16058416,3787442,22688775,40291,26861,13430,2,1.3,2.5,12034,391.6758027913644,1068
17,807614,15964894,3802770,22691627,40291,26861,13430,2,1.3,2.6,12014,405.12480102245826,1096
17,816385,15962917,3736434,22744235,40291,26861,13430,2,1.3,2.7,12024,436.67589678640104,1056
17,829043,15963654,3749525,22695603,40291,26861,13430,2,1.3,2.8,12045,442.0433230484109,1071
17,861563,16004476,3758032,22776509,40291,26861,13430,2,1.3,2.9,12008,401.48933108256847,1098
17,894031,16040621,3793559,22880718,40291,26861,13430,2,1.3,3.0,12037,423.217794831658,1120
17,11814,15639182,5018341,21185688,40291,26861,13430,2,1.4,1.1,11634,511.8423398539591,380
17,60500,15851504,5095607,21461567,40291,26861,13430,2,1.4,1.2,11715,594.5304152527314,458
17,111796,16052683,5116298,21767337,40291,26861,13430,2,1.4,1.3,11815,636.0969185027836,593
17,194251,16159614,5080808,21998518,40291,26861,13430,2,1.4,1.4,11876,586.0454515707572,639
17,259923,16234514,5153752,22282115,40291,26861,13430,2,1.4,1.5,11934,561.3418310617194,732
17,324330,16351288,5189505,22428052,40291,26861,13430,2,1.4,1.6,12000,512.2697272475884,793
17,352463,16381727,5176135,22531568,40291,26861,13430,2,1.4,1.7,12038,614.4255437435763,807
17,391135,16387245,5169359,22631976,40291,26861,13430,2,1.4,1.8,12063,588.1409380126679,842
17,476420,16431489,5201099,22758239,40291,26861,13430,2,1.4,1.9,12090,519.6722242432734,915
17,518507,16464358,5202250,22914864,40291,26861,13430,2,1.4,2.0,12138,470.633798560626,963
17,562345,16465658,5267991,23032520,40291,26861,13430,2,1.4,2.1,12172,415.3923189055767,1012
17,642322,16537372,5271098,23124959,40291,26861,13430,2,1.4,2.2,12269,504.6890933040197,1078
17,604410,16568192,5214957,23076776,40291,26861,13430,2,1.4,2.3,12282,577.7748780470666,1042
17,648906,16619397,5228656,23268388,40291,26861,13430,2,1.4,2.4,12314,556.8907857920408,1134
17,663422,16586624,5219300,23141204,40291,26861,13430,2,1.4,2.5,12302,527.7838322769444,1090
17,669023,16598327,5284609,23148797,40291,26861,13430,2,1.4,2.6,12325,520.6441909465748,1087
17,745533,16593919,5253653,23316605,40291,26861,13430,2,1.4,2.7,12345,530.1060793292331,1163
17,754882,16568698,5283586,23259025,40291,26861,13430,2,1.4,2.8,12319,592.6169083269447,1158
17,766782,16510352,5270491,23281765,40291,26861,13430,2,1.4,2.9,12327,560.9546122688344,1141
17,769435,16556625,5324030,23380523,40291,26861,13430,2,1.4,3.0,12326,528.1480075299069,1185
17,10704,16112916,6437547,21493302,40291,26861,13430,2,1.5,1.1,11893,668.0784277871078,418
17,55634,16402460,6494797,21949514,40291,26861,13430,2,1.5,1.2,12016,767.2325940768293,537
17,101231,16521240,6563837,22075314,40291,26861,13430,2,1.5,1.3,12066,769.2533262371844,588
17,171565,16656668,6605972,22369338,40291,26861,13430,2,1.5,1.4,12153,712.254265225075,688
17,212804,16654796,6547685,22555783,40291,26861,13430,2,1.5,1.5,12174,658.6369003966961,726
17,281051,16795090,6708213,22814012,40291,26861,13430,2,1.5,1.6,12273,797.681727044865,806
17,331790,16840386,6706644,22971107,40291,26861,13430,2,1.5,1.7,12306,707.0049012153968,892
17,374690,16866580,6671268,23136904,40291,26861,13430,2,1.5,1.8,12311,608.0543968181473,917
17,403458,16885244,6687705,23023817,40291,26861,13430,2,1.5,1.9,12375,492.1559493080631,915
17,436512,16882470,6702181,23128128,40291,26861,13430,2,1.5,2.0,12357,468.6000264340428,961
17,462974,16890145,6699279,23116320,40291,26861,13430,2,1.5,2.1,12413,566.9819375552127,1009
17,560566,16878741,6725469,23363621,40291,26861,13430,2,1.5,2.2,12439,675.4277431632215,1074
17,547988,16939833,6759442,23428502,40291,26861,13430,2,1.5,2.3,12483,719.1660032477982,1073
17,552720,16967547,6730952,23415256,40291,26861,13430,2,1.5,2.4,12494,687.4624866787008,1082
17,587230,16962596,6728360,23401506,40291,26861,13430,2,1.5,2.5,12499,672.2206329682926,1059
17,617979,16991428,6767260,23546676,40291,26861,13430,2,1.5,2.6,12508,729.8151483420838,1119
17,654004,16912985,6765018,23494692,40291,26861,13430,2,1.5,2.7,12497,723.941264332625,1148
17,672428,16998743,6793899,23596788,40291,26861,13430,2,1.5,2.8,12526,661.3168299870777,1179
17,635220,16946228,6778626,23573402,40291,26861,13430,2,1.5,2.9,12508,496.6711315911334,1144
17,645861,16970047,6764780,23463464,40291,26861,13430,2,1.5,3.0,12518,463.55621287915164,1149
18,31220,9280189,755231,14365010,38869,25913,12956,2,1.1,1.1,8278,165.59413329843028,222
18,126704,9638076,747150,14920899,38869,25913,12956,2,1.1,1.2,8531,153.2604528571589,326
18,221429,10062186,746564,15304056,38869,25913,12956,2,1.1,1.3,8795,147.66569784414537,366
18,362729,10162060,727317,15651723,38869,25913,12956,2,1.1,1.4,8903,140.68330956189425,467
18,447712,10324251,730416,15965586,38869,25913,12956,2,1.1,1.5,9069,132.28477415205828,501
18,554339,10449128,735087,16158902,38869,25913,12956,2,1.1,1.6,9185,136.22964718820265,555
18,643491,10549157,729129,16265952,38869,25913,12956,2,1.1,1.7,9275,133.06662098444303,572
18,743973,10618131,737873,16584078,38869,25913,12956,2,1.1,1.8,9350,121.62925022760169,678
18,846727,10729122,734296,16721741,38869,25913,12956,2,1.1,1.9,9438,123.23834798435519,730
18,900339,10677851,730066,16694226,38869,25913,12956,2,1.1,2.0,9407,117.53239171481096,704
18,996167,10725175,725168,16933185,38869,25913,12956,2,1.1,2.1,9494,119.00303254279743,764
18,1097255,10809527,727091,17071158,38869,25913,12956,2,1.1,2.2,9611,118.87097625871456,851
18,1170687,10690770,726106,17110448,38869,25913,12956,2,1.1,2.3,9539,106.5847126222393,898
18,1244173,10814605,716937,17262105,38869,25913,12956,2,1.1,2.4,9605,108.74293000156831,906
18,1285379,10823624,723358,17259889,38869,25913,12956,2,1.1,2.5,9659,109.77766998826019,939
18,1333695,10806354,726849,17356464,38869,25913,12956,2,1.1,2.6,9680,110.22120560014355,959
18,1397075,10840655,721836,17384206,38869,25913,12956,2,1.1,2.7,9704,105.18019136490739,960
18,1422696,10857812,727048,17376042,38869,25913,12956,2,1.1,2.8,9683,106.67494849520745,966
18,1484192,10767961,726746,17533443,38869,25913,12956,2,1.1,2.9,9696,105.98807450054255,1006
18,1489873,10837475,716105,17473776,38869,25913,12956,2,1.1,3.0,9738,100.53638890975344,991
18,19777,11077353,1784952,16269180,38869,25913,12956,2,1.2,1.1,9621,199.76816333704028,266
18,86173,11477771,1788744,16738784,38869,25913,12956,2,1.2,1.2,9852,192.82580956028596,368
18,165971,11618731,1777460,16965139,38869,25913,12956,2,1.2,1.3,9922,183.5405317488421,449
18,283691,11872055,1791338,17380825,38869,25913,12956,2,1.2,1.4,10105,182.9091250891256,583
18,349208,11879525,1786146,17439820,38869,25913,12956,2,1.2,1.5,10098,168.4627327339258,599
18,452200,11982754,1788455,17720644,38869,25913,12956,2,1.2,1.6,10247,169.9661945100488,711
18,522745,12083626,1798714,17840037,38869,25913,12956,2,1.2,1.7,10278,161.81543513928227,747
18,609894,12140164,1795346,18058504,38869,25913,12956,2,1.2,1.8,10395,157.01026695233304,788
18,669245,12136080,1781288,18181267,38869,25913,12956,2,1.2,1.9,10388,154.58804960632915,826
18,756562,12242400,1783511,18261086,38869,25913,12956,2,1.2,2.0,10480,153.6841507051331,871
18,779360,12232398,1822076,18366705,38869,25913,12956,2,1.2,2.1,10481,157.57501413135378,907
18,892659,12292213,1806222,18500961,38869,25913,12956,2,1.2,2.2,10571,153.28404496878284,989
18,952475,12236664,1798878,18598890,38869,25913,12956,2,1.2,2.3,10601,148.95368547144426,1029
18,972902,12252699,1788159,18629015,38869,25913,12956,2,1.2,2.4,10612,148.87032759678095,992
18,1038890,12371115,1810515,18727333,38869,25913,12956,2,1.2,2.5,10694,143.47064596082782,1041
18,1047418,12316497,1814435,18698310,38869,25913,12956,2,1.2,2.6,10651,140.63975264861529,1019
18,1098412,12288067,1791549,18760200,38869,25913,12956,2,1.2,2.7,10681,146.94790140852183,1059
18,1160967,12343064,1809371,18865516,38869,25913,12956,2,1.2,2.8,10738,148.7058167206078,1132
18,1147052,12257139,1800067,18775707,38869,25913,12956,2,1.2,2.9,10669,142.59603790089477,1112
18,1155982,12305825,1793439,18802825,38869,25913,12956,2,1.2,3.0,10727,137.69393613337616,1126
18,18395,12125793,2921062,17208249,38869,25913,12956,2,1.3,1.1,10316,263.2489367012504,342
18,78505,12415817,2889152,17659438,38869,25913,12956,2,1.3,1.2,10480,245.3539897843766,451
18,146182,12640663,2897897,17962894,38869,25913,12956,2,1.3,1.3,10627,228.13869624722156,536
18,231325,12789812,2938497,18237342,38869,25913,12956,2,1.3,1.4,10691,232.857406006593,637
18,309885,12970866,2958208,18568220,38869,25913,12956,2,1.3,1.5,10831,218.9614459965178,730
18,390241,12948081,2953880,18577510,38869,25913,12956,2,1.3,1.6,10853,212.2970451556812,747
18,488852,13048868,2962823,18795229,38869,25913,12956,2,1.3,1.7,10928,215.43778138347807,837
18,538115,13154171,3001517,18938822,38869,25913,12956,2,1.3,1.8,11003,209.04765163197226,932
18,583194,13117336,2991469,18973527,38869,25913,12956,2,1.3,1.9,10994,215.76989278137808,906
18,635529,13139222,2959259,19105025,38869,25913,12956,2,1.3,2.0,11049,221.46584323173374,971
18,693812,13139670,2990674,19235869,38869,25913,12956,2,1.3,2.1,11065,215.5690696672682,1046
18,728951,13262005,2994483,19394066,38869,25913,12956,2,1.3,2.2,11198,217.92735980461293,1089
18,826446,13312678,3001329,19473859,38869,25913,12956,2,1.3,2.3,11201,219.85118116140256,1128
18,854667,13280412,3019657,19495513,38869,25913,12956,2,1.3,2.4,11226,203.19150701941726,1135
18,910187,13186504,2975961,19485819,38869,25913,12956,2,1.3,2.5,11199,201.00404884400632,1139
18,920820,13227730,2990058,19493759,38869,25913,12956,2,1.3,2.6,11210,195.77842836453965,1184
18,921184,13199172,3005141,19477243,38869,25913,12956,2,1.3,2.7,11245,193.8891217912369,1170
18,939068,13223323,2975356,19527899,38869,25913,12956,2,1.3,2.8,11232,161.74738530187278,1198
18,985248,13270207,2998133,19602121,38869,25913,12956,2,1.3,2.9,11271,140.40754096802266,1190
18,975727,13284938,2978324,19661504,38869,25913,12956,2,1.3,3.0,11293,186.28608110019923,1175
18,13738,12815496,4043928,17889060,38869,25913,12956,2,1.4,1.1,10768,353.5881153707245,415
18,73416,13143561,4033445,18359708,38869,25913,12956,2,1.4,1.2,10932,314.2639422222528,554
18,132750,13298563,4075418,18634777,38869,25913,12956,2,1.4,1.3,11011,319.5252965334703,641
18,199991,13515726,4144139,18881085,38869,25913,12956,2,1.4,1.4,11157,351.00123412589915,711
18,267653,13544873,4133609,19031031,38869,25913,12956,2,1.4,1.5,11198,323.6973793029838,782
18,371633,13616201,4142569,19257561,38869,25913,12956,2,1.4,1.6,11255,316.4424349396934,867
18,397086,13741595,4180903,19425946,38869,25913,12956,2,1.4,1.7,11328,287.8960934637862,937
18,476477,13738018,4162394,19527716,38869,25913,12956,2,1.4,1.8,11381,276.1283628888168,997
18,539313,13741515,4144271,19615774,38869,25913,12956,2,1.4,1.9,11385,265.8951060347381,1049
18,572775,13766606,4168560,19759060,38869,25913,12956,2,1.4,2.0,11422,207.5335960061334,1090
18,620948,13778367,4188727,19730031,38869,25913,12956,2,1.4,2.1,11443,285.0611811422224,1102
18,676387,13851973,4234559,19953448,38869,25913,12956,2,1.4,2.2,11540,259.9148465956129,1173
18,735947,13880160,4278656,20015552,38869,25913,12956,2,1.4,2.3,11602,255.06253460653727,1233
18,761364,13889322,4220758,20016013,38869,25913,12956,2,1.4,2.4,11596,283.85602880289343,1234
18,779690,13827112,4201540,20104582,38869,25913,12956,2,1.4,2.5,11588,298.7408184817898,1239
18,776680,13922231,4189000,20014042,38869,25913,12956,2,1.4,2.6,11627,287.642959387083,1230
18,819439,13861501,4215720,20116000,38869,25913,12956,2,1.4,2.7,11606,284.0899801936457,1289
18,840621,13862475,4177427,20110894,38869,25913,12956,2,1.4,2.8,11619,266.32111012946325,1273
18,862275,13933346,4236299,20232215,38869,25913,12956,2,1.4,2.9,11650,255.73661051987983,1291
18,866856,13870124,4181715,20040652,38869,25913,12956,2,1.4,3.0,11652,257.30765055406846,1228
18,13126,13397213,5166577,18453406,38869,25913,12956,2,1.5,1.1,11128,303.4819106078362,468
18,68631,13649720,5193602,18834759,38869,25913,12956,2,1.5,1.2,11245,278.4835059569793,600
18,124369,13819734,5228534,18988905,38869,25913,12956,2,1.5,1.3,11330,285.95455965733146,693
18,206322,13996670,5301304,19371694,38869,25913,12956,2,1.5,1.4,11449,264.13583565433356,815
18,260739,14094883,5327777,19570094,38869,25913,12956,2,1.5,1.5,11547,269.69644384390153,868
18,334778,14102150,5348736,19632361,38869,25913,12956,2,1.5,1.6,11556,255.92382584805932,947
18,374965,14190629,5342426,19828642,38869,25913,12956,2,1.5,1.7,11602,263.49121066243816,985
18,428554,14253018,5367244,20014116,38869,25913,12956,2,1.5,1.8,11644,243.84996211326427,1103
18,493621,14244168,5411242,20010269,38869,25913,12956,2,1.5,1.9,11696,256.9701987626008,1111
18,488475,14201751,5378164,19958776,38869,25913,12956,2,1.5,2.0,11680,393.1418863038646,1076
18,548080,14275943,5385995,20209796,38869,25913,12956,2,1.5,2.1,11752,381.012329710192,1180
18,597710,14299297,5420509,20287045,38869,25913,12956,2,1.5,2.2,11801,370.4074132887865,1185
18,654581,14303434,5438684,20335882,38869,25913,12956,2,1.5,2.3,11814,363.00010169429095,1260
18,651755,14301590,5432163,20351575,38869,25913,12956,2,1.5,2.4,11841,320.6887872587845,1248
18,696205,14373306,5337440,20403858,38869,25913,12956,2,1.5,2.5,11882,318.8832517533549,1297
18,696571,14351590,5436450,20368384,38869,25913,12956,2,1.5,2.6,11880,280.5942404463401,1307
18,719449,14298837,5424823,20463084,38869,25913,12956,2,1.5,2.7,11878,244.1304487444704,1312
18,738871,14338105,5409366,20487353,38869,25913,12956,2,1.5,2.8,11907,226.00164603588155,1346
18,773846,14378552,5476678,20521071,38869,25913,12956,2,1.5,2.9,11914,227.82940671493043,1341
18,789455,14307878,5419799,20521976,38869,25913,12956,2,1.5,3.0,11868,222.04524914457033,1381
19,24326,8242717,682628,12652213,31621,21081,10540,2,1.1,1.1,6419,138.15607859139737,175
19,98930,8658290,685396,13223142,31621,21081,10540,2,1.1,1.2,6699,132.01328698383497,273
19,180912,8836108,674871,13463705,31621,21081,10540,2,1.1,1.3,6875,113.67429566282163,304
19,297029,9072372,681116,13883690,31621,21081,10540,2,1.1,1.4,7045,113.14090914049007,397
19,347880,9283578,690751,14125942,31621,21081,10540,2,1.1,1.5,7193,109.84272802456985,422
19,469865,9393559,683284,14473658,31621,21081,10540,2,1.1,1.6,7297,107.32796021796696,501
19,556398,9381047,674227,14574256,31621,21081,10540,2,1.1,1.7,7293,107.32435472249654,560
19,648778,9459865,673864,14827611,31621,21081,10540,2,1.1,1.8,7376,104.78712851912621,606
19,717382,9480843,696342,14880695,31621,21081,10540,2,1.1,1.9,7400,101.1463647020064,654
19,741547,9443436,675908,14870331,31621,21081,10540,2,1.1,2.0,7406,97.85982710046028,623
19,837970,9588250,687780,15220036,31621,21081,10540,2,1.1,2.1,7547,95.75571460926903,652
19,898939,9613268,682281,15261339,31621,21081,10540,2,1.1,2.2,7564,95.20711500694006,725
19,949308,9610900,683965,15296026,31621,21081,10540,2,1.1,2.3,7591,92.65954710433516,722
19,1057367,9708444,675464,15464873,31621,21081,10540,2,1.1,2.4,7656,85.47151437226694,796
19,1042890,9587611,683868,15363608,31621,21081,10540,2,1.1,2.5,7621,87.04468036235062,761
19,1151586,9625214,677033,15504295,31621,21081,10540,2,1.1,2.6,7641,81.36829403184652,801
19,1172400,9603241,657979,15464027,31621,21081,10540,2,1.1,2.7,7669,82.36839380133142,816
19,1207244,9652006,677167,15629195,31621,21081,10540,2,1.1,2.8,7730,86.67726789483322,788
19,1216966,9614753,675169,15640850,31621,21081,10540,2,1.1,2.9,7714,84.80550952043359,815
19,1263113,9686078,675185,15650278,31621,21081,10540,2,1.1,3.0,7762,85.29882785305699,809
19,16915,9931686,1646625,14521605,31621,21081,10540,2,1.2,1.1,7648,145.94017970055484,232
19,88579,10224076,1651678,14798726,31621,21081,10540,2,1.2,1.2,7793,144.4878024602399,350
19,151413,10446820,1641354,15112280,31621,21081,10540,2,1.2,1.3,7922,135.87818500404774,363
19,240261,10535851,1681222,15453148,31621,21081,10540,2,1.2,1.4,7974,133.17139304487,475
19,287701,10604958,1647326,15575564,31621,21081,10540,2,1.2,1.5,8084,126.51035517291893,501
19,385960,10662524,1681113,15817753,31621,21081,10540,2,1.2,1.6,8163,125.3409626503003,602
19,455724,10781845,1670846,16021375,31621,21081,10540,2,1.2,1.7,8216,124.60608638687972,642
19,500417,10856204,1670486,16185833,31621,21081,10540,2,1.2,1.8,8258,122.16376533192442,701
19,550816,10874945,1688477,16210925,31621,21081,10540,2,1.2,1.9,8305,123.28509944546022,718
19,622076,10896119,1684752,16418853,31621,21081,10540,2,1.2,2.0,8368,116.95663685132422,771
19,678042,10936070,1685759,16433583,31621,21081,10540,2,1.2,2.1,8387,123.83751755582307,772
19,744233,10968605,1706149,16624229,31621,21081,10540,2,1.2,2.2,8430,108.55124140814496,834
19,805560,10918131,1686064,16669759,31621,21081,10540,2,1.2,2.3,8457,112.67379392827843,851
19,870705,10848535,1671384,16592782,31621,21081,10540,2,1.2,2.4,8443,109.18647844564111,900
19,855351,10947471,1705391,16645573,31621,21081,10540,2,1.2,2.5,8517,107.88101479989018,861
19,926541,10972269,1694243,16834082,31621,21081,10540,2,1.2,2.6,8500,108.8459344421326,906
19,969723,10994004,1668087,16817897,31621,21081,10540,2,1.2,2.7,8542,111.43823948910358,932
19,978666,11010137,1683183,16874708,31621,21081,10540,2,1.2,2.8,8545,112.48570409344029,921
19,1003282,10983965,1675715,16812960,31621,21081,10540,2,1.2,2.9,8555,107.61121248459494,955
19,1037707,10936369,1689595,16945986,31621,21081,10540,2,1.2,3.0,8552,106.71587098100463,969
19,13148,10827774,2698618,15459100,31621,21081,10540,2,1.3,1.1,8210,179.89949396667453,314
19,65630,11049757,2702674,15661270,31621,21081,10540,2,1.3,1.2,8310,178.93304281484416,365
19,119183,11221582,2704661,15971867,31621,21081,10540,2,1.3,1.3,8429,170.11189066044153,447
19,200943,11380706,2755624,16241883,31621,21081,10540,2,1.3,1.4,8529,170.24613545671946,542
19,268770,11394318,2722489,16341275,31621,21081,10540,2,1.3,1.5,8549,163.20514977293988,585
19,363455,11620527,2781363,16747362,31621,21081,10540,2,1.3,1.6,8701,158.1973619797136,711
19,409686,11650691,2785071,16917274,31621,21081,10540,2,1.3,1.7,8730,152.97092922911725,791
19,463390,11736824,2796690,17008872,31621,21081,10540,2,1.3,1.8,8808,152.62092092037528,798
19,535406,11664415,2787428,17044041,31621,21081,10540,2,1.3,1.9,8796,154.55542915950355,823
19,574583,11744408,2801689,17121569,31621,21081,10540,2,1.3,2.0,8824,161.8260094200441,842
19,637898,11720177,2808148,17232901,31621,21081,10540,2,1.3,2.1,8888,147.190329354803,914
19,711051,11798549,2792259,17438172,31621,21081,10540,2,1.3,2.2,8966,145.85356023024087,932
19,732435,11833636,2787598,17467029,31621,21081,10540,2,1.3,2.3,8989,150.2956673101853,1003
19,787271,11853015,2840492,17501355,31621,21081,10540,2,1.3,2.4,9004,138.99939721280407,1030
19,795699,11912018,2815386,17576165,31621,21081,10540,2,1.3,2.5,9023,139.79386728936788,1040
19,843444,11794133,2794024,17543563,31621,21081,10540,2,1.3,2.6,9011,144.63670855700457,1011
19,842498,11874101,2790964,17557091,31621,21081,10540,2,1.3,2.7,9056,139.01280834705722,1002
19,857596,11789058,2828598,17547861,31621,21081,10540,2,1.3,2.8,9001,143.30242917807846,1018
19,841522,11841276,2811020,17671833,31621,21081,10540,2,1.3,2.9,9060,147.43643369378697,1019
19,907560,11821653,2835776,17758463,31621,21081,10540,2,1.3,3.0,9044,139.2253593465739,1047
